@relation aux
@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute class {'1','2'}
@data
-0.466101,-0.645417,0.27795,1.630295,-0.286796,'2'
-1.085909,-0.777522,-0.793838,0.113738,-1.160719,'2'
-1.001562,-1.269892,-0.195153,-1.307727,-0.66346,'1'
-0.35177,-0.387009,-0.116426,0.127254,-0.307076,'2'
0.786146,1.06806,0.964458,0.174779,0.78137,'1'
0.002896,-0.637444,-0.845144,-0.645314,-0.329649,'2'
-0.598344,-0.5343,0.233603,1.630287,-0.612163,'2'
-1.241822,-0.548877,-0.546191,-0.011367,-0.633953,'2'
0.486689,0.087884,0.417102,-0.649518,0.574893,'1'
0.320325,-0.35984,-1.182445,-1.423105,-0.655022,'2'
0.872959,0.186872,-0.119729,-0.90813,0.076436,'1'
1.311797,1.539055,2.343157,1.210835,2.585151,'2'
-0.813008,-1.288133,-0.923351,-1.427715,-0.82623,'1'
0.601741,1.071148,1.230499,0.775063,0.767565,'1'
0.813994,0.858845,-1.04927,-1.230499,-1.006947,'1'
0.585832,0.332108,1.284233,1.490354,0.952426,'1'
0.711197,0.130368,0.025847,1.0392,0.317975,'1'
-0.135871,-0.75268,0.402949,1.130284,-0.075359,'2'
0.373528,0.522542,-0.159112,0.330994,0.01309,'1'
-0.045426,-0.908019,-0.138819,1.609644,-0.180152,'2'
0.731266,0.403815,-0.952478,-1.185162,-0.777021,'1'
0.19291,0.518778,-1.194181,-1.125983,-1.051058,'1'
0.686352,1.376858,1.312783,0.103596,0.952076,'1'
0.314964,-0.428423,-0.319951,-0.012304,0.002894,'2'
-2.263095,-1.741415,-0.899035,-1.259202,-1.159954,'1'
-2.101842,-1.504864,-1.341806,0.316396,-0.989871,'2'
0.498875,0.607326,1.045685,1.602428,1.226765,'1'
-2.000172,-1.250742,-1.302705,-0.862957,-0.738389,'1'
-0.435845,-0.620215,0.232544,1.595555,0.089378,'2'
-0.799397,-1.48792,-0.757986,0.404409,-0.803915,'1'
-0.627246,-1.099686,-0.717224,-1.46397,-0.622892,'1'
0.912282,1.277286,2.586231,1.08888,2.621962,'2'
-0.599276,-0.127824,0.882221,0.656242,-0.022654,'2'
-1.911468,-1.103086,-0.988373,-0.621408,-0.775294,'1'
-1.381232,-0.781444,-0.446569,-0.064658,-1.166408,'1'
1.367013,0.40512,1.018196,0.866681,1.587327,'1'
0.785838,1.493868,-0.318089,-1.459666,-0.302918,'1'
-0.576382,-0.812998,0.155985,1.293673,-0.260846,'2'
-0.678173,0.013215,-0.560651,-0.383973,-0.748245,'2'
-0.792806,0.21142,-0.290294,-1.411811,-0.529779,'2'
0.72452,0.077366,-0.549044,-1.166499,-0.318077,'1'
1.110302,0.962091,0.409524,-0.687699,0.519109,'1'
-0.006393,0.498967,-0.780646,-0.936672,-0.59355,'1'
0.031813,0.415046,0.905349,0.75705,0.224391,'1'
-1.95634,-1.585035,-1.097697,-0.538953,-0.951863,'1'
0.531989,0.497048,-0.279171,-0.794954,-0.255331,'1'
-1.754198,-1.535716,-1.165027,0.494164,-1.051554,'2'
0.729063,0.60862,1.591594,1.143143,1.522738,'1'
-1.509775,-1.7162,-1.391587,0.597361,-0.784653,'2'
-0.886672,-0.608315,-0.766179,0.965629,-0.853374,'2'
0.346838,0.70155,0.717772,0.081995,0.631797,'1'
-0.047273,0.463251,0.736775,0.924972,0.526587,'2'
-0.044273,0.374003,-0.191987,-0.531523,-0.490352,'1'
0.480638,0.396952,0.334094,-0.183823,0.175459,'1'
-0.614394,-0.222667,0.173139,1.234767,0.397104,'2'
1.400517,1.213227,1.349877,0.442973,1.78561,'2'
1.227399,1.402316,1.69308,0.489325,1.719346,'2'
0.090336,-0.507551,-0.332709,-0.69347,-0.255623,'2'
-0.074418,0.579813,1.055778,0.874699,0.494511,'2'
-0.316198,-0.428877,0.371611,0.4022,-0.27147,'2'
0.543066,0.158366,0.955896,0.806272,0.776611,'1'
-0.684215,-1.65853,-1.394428,1.440297,-0.995489,'2'
1.506514,1.247576,1.07976,0.73095,1.451395,'2'
-0.259224,-0.14476,0.695335,0.854953,0.432093,'2'
-1.026369,-0.308417,1.235084,0.996705,-0.006415,'2'
-0.736549,-1.39114,-1.214052,-1.484033,-1.185514,'1'
-1.035788,-0.557101,-0.371418,0.063697,-0.585784,'2'
0.763318,1.552486,3.33541,1.311558,3.134946,'2'
-0.36804,-0.692501,-0.47559,-0.462302,-0.511628,'2'
0.807392,0.016501,-0.684584,-1.247805,-0.273596,'1'
1.796791,1.522147,-0.007033,-1.44409,0.484876,'2'
-0.511773,-0.871874,-0.138408,0.942301,-0.379373,'2'
-0.493315,-1.213285,-0.678193,-1.066755,-0.367375,'2'
0.768875,0.577554,1.435713,1.130389,1.301257,'1'
-0.792178,-1.009562,-0.792563,-1.074695,-0.94645,'1'
-1.049568,-0.718125,0.376673,0.530603,-0.274734,'2'
-0.911437,-1.677783,-0.849919,1.003239,-0.605607,'2'
-0.807835,-0.467987,-0.795654,-1.219274,-0.884004,'2'
-1.689127,-0.887511,0.042985,0.258515,-0.371534,'2'
-0.684461,-1.646696,-0.722323,-1.253558,-0.57241,'1'
0.009789,-0.491379,-1.686776,-1.683096,-1.246727,'2'
-0.964067,-0.717814,-0.810692,-0.081365,-0.838187,'2'
-1.525941,-1.363666,-1.444146,-0.135713,-0.816182,'2'
-0.97935,-0.646894,0.223757,0.089096,-0.514248,'2'
-0.550735,0.146027,0.706846,0.905762,0.047708,'2'
-0.190762,-0.839407,-0.94626,-1.517088,-0.611883,'2'
0.240847,0.21082,-1.139838,-1.175415,-0.818999,'1'
0.50573,-0.006599,-0.76105,-0.368648,-0.6493,'2'
1.872408,1.634792,1.088992,-0.144242,1.801738,'2'
1.089075,0.430362,0.002474,-1.039563,0.345603,'1'
-1.97884,-1.601686,-0.703279,-1.566839,-0.725575,'1'
1.008635,1.457326,0.119495,-0.448975,0.20246,'1'
-0.915449,-0.084681,0.312685,0.533643,0.024526,'2'
0.20982,0.886838,-0.476434,-0.261342,-0.73089,'1'
-1.467349,-0.858006,0.032965,1.700183,-0.35074,'2'
-1.099888,-1.6611,-1.971439,-0.639432,-1.341393,'2'
0.221162,0.126508,0.608672,0.653619,0.394955,'2'
1.351315,1.264761,1.818571,0.49859,2.481978,'2'
-0.873078,-0.187131,0.033892,1.423989,-0.493378,'2'
0.498034,-0.191046,-0.636983,-0.993223,-0.403444,'1'
-1.701529,-1.710161,-1.115496,-0.81797,-1.012026,'1'
-0.178374,-0.077533,-1.252974,-1.723368,-1.082682,'2'
2.036233,1.354594,-0.491464,-1.322612,-0.174696,'2'
0.372735,0.504531,-0.924099,-0.151693,-0.742336,'1'
1.452614,1.371197,1.806391,0.599921,1.91464,'2'
-0.747447,-0.374847,0.185489,1.371353,-0.212655,'2'
-0.698896,-0.852552,0.0799,1.350246,-0.011929,'2'
1.47031,0.906048,0.358186,-0.64752,0.746234,'1'
0.507214,0.859136,-0.073819,-0.15502,0.097122,'1'
0.583633,0.058463,0.599513,1.297997,0.657247,'2'
1.374723,0.965407,0.891878,0.641113,1.10623,'1'
-0.788936,-0.769633,-0.620408,-0.64284,-0.444591,'2'
2.041435,1.552515,1.397015,-0.393378,2.163281,'2'
1.446808,1.483868,1.793485,0.938953,2.527035,'2'
-1.305464,-1.019256,-0.380093,0.510149,-0.748248,'2'
1.194644,1.142514,-0.457214,-0.992114,-0.144296,'1'
0.190072,-0.342715,-0.413133,0.610113,-0.615476,'2'
-0.930717,-0.644462,-0.961429,-0.567026,-1.035477,'2'
0.868708,1.449764,0.194288,-0.869683,-0.027302,'1'
0.321704,-0.28619,-0.931941,0.21132,-0.902596,'2'
0.746289,0.054283,0.883512,1.086313,0.974913,'2'
-1.036084,-0.632998,-0.323571,0.726945,-0.937877,'2'
-0.101551,0.284711,-1.00296,-1.190701,-0.619317,'2'
1.198489,0.850611,1.24093,0.127284,1.394745,'1'
-0.391867,0.429028,-0.531779,-0.687181,-0.762224,'2'
-0.664792,-0.760645,-1.028832,-1.062517,-0.459297,'2'
0.395421,0.516021,0.13635,-0.458606,0.205288,'1'
0.658608,0.91216,1.93807,1.474901,1.695924,'1'
1.445368,1.448485,3.3005,1.592325,3.704063,'2'
-0.028863,0.228291,0.29236,-0.01385,-0.141138,'2'
-0.884686,-1.439497,-0.699492,1.513891,-0.664789,'2'
-0.320451,-0.411667,0.707357,1.503076,0.129584,'2'
-0.841213,-0.52754,0.201618,-0.271174,-0.411835,'2'
-0.35002,-1.570775,-0.755685,-0.095772,-0.51954,'1'
-0.750558,-1.07138,0.001277,1.58232,-0.453405,'2'
0.533663,0.496432,0.458835,0.29835,0.68327,'1'
-1.246437,-1.216729,-0.544935,1.074642,-0.854606,'2'
1.157948,0.674993,0.738586,0.220631,0.945457,'1'
-0.534154,-0.333707,-1.117971,-1.628899,-0.830086,'2'
-0.354446,0.053057,0.067394,0.328941,-0.207732,'2'
-0.089535,-0.810778,-0.355521,0.265524,-0.425804,'2'
0.948154,0.502765,1.472674,0.694025,1.273135,'1'
-1.449798,-0.900637,-0.816949,-0.174355,-0.733566,'2'
-0.838763,-1.287047,-0.864178,-1.023879,-0.564781,'1'
1.616651,1.430043,2.112974,1.22812,2.622124,'2'
0.419969,-0.595144,-0.88177,-0.453772,-1.133457,'2'
1.768105,1.500705,-1.288863,-1.175602,-0.986076,'2'
-0.024675,-0.939354,-0.933264,0.203225,-0.813638,'2'
-0.563623,0.107149,-0.204206,0.317129,-0.391098,'2'
1.320651,1.332852,0.555744,-0.493971,0.890155,'2'
1.306845,1.088716,-0.559016,-1.409349,-0.279473,'1'
-2.117441,-1.503956,-1.185956,-1.283536,-0.741697,'1'
0.004002,0.47575,1.161226,0.625286,0.523522,'2'
-0.1504,0.653194,-0.645482,-1.007089,-0.437018,'1'
0.090594,0.936189,1.028874,1.283774,0.75318,'1'
-1.29365,-1.008239,-1.521763,0.338255,-1.199513,'2'
-1.317838,-1.140725,-0.258213,-0.246143,-0.83463,'2'
-1.454639,-0.696638,0.000695,0.773543,-0.494533,'2'
-1.381816,-0.686367,-0.830075,-0.690381,-0.669798,'2'
-0.404955,0.017308,-0.962398,-0.768559,-0.837452,'2'
0.061369,0.117324,-0.311964,-0.722023,-0.317916,'1'
1.198929,0.669047,1.513248,1.697722,1.480096,'1'
1.852779,1.616476,0.38447,-0.343478,0.782438,'2'
0.09474,0.080433,0.551055,-0.398373,0.310845,'2'
0.260281,-0.179412,0.712005,0.939836,0.343728,'2'
-0.662409,-0.648524,-0.898545,-0.8775,-0.969603,'2'
0.884318,1.292026,-1.34371,-1.613944,-1.105923,'1'
1.456013,1.661412,2.262313,0.869261,3.01879,'2'
1.30278,1.355698,2.218355,1.201272,2.635691,'2'
1.645785,0.91747,-0.703273,-1.309723,-0.703284,'1'
-1.667162,-1.175375,-0.02599,-1.453494,-0.581507,'1'
-0.873462,-1.77188,-0.73537,1.683781,-1.06563,'2'
-0.266211,0.297342,-1.3962,-1.473515,-1.009144,'2'
1.894372,1.246405,1.851462,1.692506,2.783879,'2'
-0.683266,0.439769,0.240785,0.326173,-0.176312,'2'
0.336642,0.158431,0.730526,0.562854,0.561449,'2'
-0.72701,0.11656,-0.647131,-0.774987,-0.777399,'2'
1.122748,1.615353,-0.311548,-1.534451,-0.34683,'1'
1.16671,1.283119,2.012635,1.428551,2.199946,'2'
-0.037098,0.842398,0.183928,-0.280199,0.093535,'1'
0.646068,1.368542,3.107145,1.690982,2.752846,'2'
1.830015,1.196961,-0.868154,-0.818953,-0.60188,'2'
0.888213,0.101113,-0.393576,-0.290495,-0.185207,'1'
0.773483,0.944106,-0.148572,-1.11658,-0.601094,'1'
-0.859192,-0.910078,-0.253991,1.33706,-0.522483,'2'
0.962869,0.316153,-0.404874,-0.726372,-0.257037,'1'
0.68747,0.548908,0.178896,-1.14708,0.272555,'1'
0.540693,0.03709,0.105745,-0.408865,0.23895,'1'
-0.429375,0.389027,0.668469,0.544391,0.419607,'2'
0.353859,0.62313,0.59189,0.678404,0.398009,'1'
-1.323263,-1.608859,-0.708912,-0.140677,-1.031867,'1'
0.795076,1.382679,0.311084,-0.756648,0.294885,'1'
-0.741443,-0.443821,0.316812,1.3172,-0.283509,'2'
0.461461,0.760998,-0.031794,-0.504025,0.144756,'1'
-1.669274,-1.407883,-0.477062,-0.721362,-0.698647,'1'
-1.596767,-1.223536,-1.590596,-0.743231,-0.774026,'2'
0.726294,-0.206805,-0.42407,-0.378609,-0.429779,'2'
-0.23172,-0.174946,-0.55678,-0.818777,-0.531742,'2'
0.317412,0.444821,1.835732,1.60178,1.388046,'2'
-1.125406,-0.345941,-0.18053,-1.129575,-0.322914,'2'
-1.488957,-1.230902,-1.20211,-1.484034,-0.970167,'1'
0.311994,0.351651,0.831033,1.033528,0.670208,'1'
-1.004629,-0.99975,-0.802185,1.077008,-0.997044,'2'
1.08612,1.440223,1.269687,0.359278,1.184088,'2'
0.715133,0.523697,-0.282055,-0.484687,-0.459054,'1'
-0.484166,-1.367959,-0.975593,1.036429,-1.045593,'2'
-1.350735,-1.022875,-1.216095,-1.084126,-0.688367,'2'
0.300559,-0.078621,0.737664,0.287828,0.366242,'2'
0.045342,-0.55518,0.968598,1.555393,0.027088,'2'
-1.147839,-0.719202,-0.069858,1.31555,-0.448086,'2'
-2.059441,-1.705936,-1.228393,-0.305765,-0.684757,'2'
-0.837408,-0.970443,0.131797,1.12074,-0.383329,'2'
-0.323158,0.112852,0.946912,1.605625,0.385952,'2'
-0.934222,-1.182958,-0.54794,0.245028,-0.750898,'2'
-1.065794,-1.247102,-1.349464,-0.335715,-1.064506,'2'
0.387962,0.680113,-0.194089,-0.988373,-0.493803,'1'
-1.937856,-1.677243,-2.028014,0.563693,-1.067956,'2'
-0.986092,-1.411842,-0.871648,-0.658304,-0.773888,'1'
0.659095,0.734833,1.423437,0.745265,1.184488,'1'
1.379809,1.174144,-0.996563,-1.428086,-0.990275,'1'
-0.053326,-0.30032,0.480572,-0.063135,0.125527,'2'
-0.107674,-0.465169,-1.039697,-0.072122,-0.937299,'2'
1.999437,1.569927,0.216501,-0.971387,0.587837,'2'
0.288817,1.097715,0.412344,-0.068035,0.347401,'1'
-0.576608,-0.64352,0.492092,0.003409,-0.186645,'2'
-0.265127,-0.344282,-0.802232,-1.18018,-0.715209,'2'
1.140468,0.799186,-0.412996,-1.079176,-0.086083,'1'
0.990041,1.54611,-0.267828,-1.311552,-0.013706,'1'
-2.029921,-1.639661,-0.406522,1.721214,-0.857532,'2'
0.437129,1.003518,1.635638,1.248242,1.354484,'1'
0.222082,0.724166,0.888678,0.631655,0.614439,'1'
-0.437831,-1.166623,-0.844434,0.130486,-0.590501,'2'
-0.264679,-0.622135,0.321274,0.108798,0.060696,'2'
-0.32192,-1.153748,-1.432399,-0.974443,-1.14585,'2'
-1.423043,-0.77329,0.210816,1.350022,-0.689588,'2'
-0.293916,-0.681987,-0.64314,-0.141642,-0.740127,'2'
0.103501,0.391679,0.470339,0.272191,0.227748,'1'
-0.145548,-0.123082,0.03034,0.28053,-0.368952,'2'
-0.468532,-0.825426,-0.861866,-0.846912,-1.012874,'2'
-0.309456,-1.306143,-0.996093,-0.783258,-1.081532,'1'
0.296896,0.210903,-1.236817,-1.2351,-1.030252,'1'
0.757253,0.453737,-0.422657,-0.487077,-0.291654,'1'
0.506353,0.063481,-0.404738,0.248224,-0.047508,'1'
-1.424926,-0.974901,-0.333069,0.332781,-0.916939,'2'
-0.369397,-0.026215,1.024321,1.468232,0.012252,'2'
-0.845002,-0.066454,-1.271316,-0.256896,-1.098742,'2'
0.8165,1.121717,0.597092,-0.49283,0.752392,'1'
0.773153,1.658134,2.450379,1.487148,2.052836,'2'
1.115392,1.350579,-0.972492,-1.045415,-0.735504,'1'
-0.649989,-0.520034,-0.329904,-0.185721,-0.542652,'2'
1.55712,1.309317,-1.088158,-1.344207,-0.751278,'2'
1.519739,1.153336,1.625187,1.0919,2.250262,'2'
0.456793,1.052099,-1.146074,-1.50718,-1.049708,'1'
-1.075034,-1.574768,-1.578467,-1.136327,-1.225931,'1'
-1.436716,-1.677469,-1.439402,1.333871,-0.785522,'2'
-1.960317,-1.487568,-1.245954,0.384474,-0.724309,'2'
-1.003983,-0.194089,0.728263,1.591649,-0.098189,'2'
2.020882,1.622668,-0.22743,-0.721084,-0.070623,'2'
0.090873,-0.096936,1.031021,1.551724,0.504111,'2'
-0.68199,-0.259367,-0.74081,-1.08524,-0.832909,'2'
-0.19827,-0.763656,-1.021415,-1.543094,-0.905134,'2'
0.200722,0.589693,1.322159,1.363852,0.935903,'1'
-1.612972,-1.000202,-0.342493,0.268538,-0.580962,'1'
-1.979544,-1.56981,-0.859672,-1.019729,-0.746668,'1'
-0.079447,-0.607247,-0.827877,-0.589029,-1.149067,'2'
-0.068644,0.566656,0.608387,0.331981,0.026486,'1'
0.957097,0.820154,0.253914,-0.855001,0.609457,'1'
-0.849845,-1.021434,-0.691757,1.183245,-0.624255,'2'
0.698426,1.22523,1.296669,0.568912,1.114562,'1'
0.984708,0.783263,1.637935,0.517116,1.640771,'1'
-0.996347,-1.009757,-1.451542,-1.375339,-1.218764,'2'
-0.933845,-1.045941,-1.012657,1.13753,-1.008891,'2'
1.439013,1.454514,1.638093,0.200515,2.189772,'2'
-0.25404,-0.292626,-0.60038,0.168168,-0.499794,'2'
-1.173631,-0.6413,-0.034129,1.302676,-0.572867,'2'
0.212656,-0.254935,-1.135388,-1.725728,-1.233481,'1'
0.513116,0.124011,1.945229,1.73532,1.485575,'2'
-1.717645,-1.671697,-1.078267,1.084992,-0.943623,'2'
0.567985,0.699946,-0.846918,-0.738945,-0.570697,'1'
1.226967,1.169149,-0.138313,-0.224769,-0.126702,'1'
0.501991,0.81815,-0.209136,-0.587969,-0.477587,'1'
-0.446584,0.323431,-0.757841,-1.695398,-0.491312,'2'
-1.965963,-1.386294,-0.910748,-0.11981,-0.77721,'1'
0.134473,-0.012731,1.01307,1.154727,0.393282,'2'
0.356027,-0.159249,-0.994767,-0.90953,-1.178367,'1'
-1.378565,-1.706678,-1.119545,0.954561,-1.060753,'2'
1.005836,1.063338,1.29562,1.035261,1.674737,'1'
-0.017695,1.188416,1.643025,1.239715,1.180892,'1'
1.478825,1.615088,1.944474,1.308845,2.476117,'2'
0.650907,1.306674,2.357635,1.088608,1.744561,'1'
0.301082,0.765302,-1.45426,-1.208743,-1.137284,'1'
0.148847,-0.400922,-0.907837,-1.66003,-0.588565,'2'
0.249345,0.129393,0.860413,0.911853,0.81053,'2'
-1.983103,-1.681132,-1.004823,0.725586,-0.834981,'2'
0.494518,0.767743,1.250168,1.346493,0.982586,'1'
-1.566021,-1.251343,-1.794535,-1.144999,-1.279388,'2'
-0.816479,-0.093142,-0.985331,-0.339899,-0.319807,'2'
0.154353,0.612621,1.448605,0.903622,1.14598,'1'
1.166795,1.479153,2.900311,1.499893,3.129017,'2'
0.290914,0.619709,0.308816,-0.347163,0.111335,'1'
0.593736,1.172768,0.60762,-0.306469,0.657733,'1'
-1.192109,-0.624044,-1.410499,-1.152052,-0.944468,'2'
-0.678721,-0.216603,-0.90516,-0.911537,-0.992657,'2'
-1.146531,-0.75911,-0.526749,-1.340036,-0.923077,'1'
0.197546,0.663154,-0.994277,-1.518531,-0.841591,'1'
-2.11468,-1.430599,-1.716687,-1.207581,-0.802048,'1'
-0.740336,-0.979719,-0.971034,-0.705758,-0.815034,'2'
1.248639,0.570552,0.707352,0.799879,1.142986,'1'
-0.008419,-0.274248,0.261237,-0.235523,0.144471,'2'
-0.346028,0.569986,0.438133,-0.100614,-0.026966,'2'
0.586036,0.75139,-0.602041,-1.244756,-0.23027,'1'
0.583631,0.698996,-1.038413,-1.452414,-0.855492,'1'
0.365482,-0.251476,0.785278,1.544174,0.532242,'2'
0.991679,1.409644,0.378055,0.148701,0.486258,'1'
-0.393839,-0.243749,-0.263679,-0.053076,-0.222586,'2'
0.658719,0.632625,-1.330737,-1.21076,-0.767714,'1'
-0.417575,-1.03994,-0.713531,-1.399994,-0.634285,'2'
-2.185356,-1.294634,-0.809142,-1.728219,-0.846629,'1'
0.649076,0.609207,-0.038774,-0.77828,0.19697,'1'
1.109511,1.572123,-0.320109,-1.307739,-0.032065,'1'
-0.176407,-0.518765,0.16305,1.543159,0.079429,'2'
1.710192,1.648978,0.128234,-0.628841,0.63558,'2'
1.331355,1.636425,-0.680802,-1.716355,-0.874943,'1'
-1.487542,-0.867338,-0.940087,0.972083,-0.614942,'2'
1.440382,1.522578,-0.550551,-1.47249,-0.067597,'2'
0.045417,0.46076,2.151193,1.627558,1.379237,'2'
-0.616238,-0.18643,0.742517,0.373631,0.307628,'2'
-1.330269,-1.444436,-0.103985,0.895046,-0.547729,'1'
1.883888,1.426368,2.318327,1.735036,3.241701,'2'
1.855996,1.449882,1.274606,0.872561,2.174114,'2'
-0.214703,-0.618236,-0.964356,-0.876165,-1.183015,'2'
1.106351,1.089504,-1.196638,-1.585912,-0.726567,'1'
-0.613682,-0.431555,0.598499,1.269911,-0.596113,'2'
0.668342,1.658796,-0.507919,-1.023833,-0.282319,'1'
-1.37817,-1.462505,-0.546093,-0.026002,-0.61274,'1'
0.801745,1.052756,-0.179761,-1.014429,-0.223325,'1'
1.52142,1.486161,0.902066,0.347638,1.422149,'2'
1.226969,0.593573,1.940844,1.292582,2.467229,'1'
1.860022,1.267579,2.591373,1.729119,3.470726,'2'
1.285427,1.219067,-0.534879,-1.728509,-0.069699,'1'
-1.324405,-0.93367,-0.663957,-1.035325,-0.670243,'2'
-0.787178,-0.505093,-0.203872,1.311597,-0.33959,'2'
-0.190781,0.904036,-0.132708,-1.364451,-0.294054,'1'
0.047203,0.334189,0.273942,0.649895,-0.405769,'1'
-1.23526,-1.007713,-0.107173,1.30317,-0.572644,'2'
0.907015,1.606349,2.696273,1.705215,2.757436,'2'
-0.072088,-0.892802,-0.700836,-1.078288,-0.595464,'2'
0.005639,-0.08078,-0.599968,-0.249097,-0.948162,'2'
-1.180407,-1.685565,-0.569415,-0.57834,-0.626904,'1'
-1.203287,-1.260151,-0.926652,1.368204,-0.841002,'2'
-0.147811,-0.478171,-0.518037,-1.168175,-0.530485,'2'
0.513967,0.277335,0.438357,0.910632,0.325018,'1'
-0.939591,-0.480082,-0.750818,-0.515352,-0.623426,'2'
0.43006,0.738634,1.267172,0.67585,0.92558,'1'
1.330358,1.33975,0.390143,-0.265711,0.689763,'1'
1.641941,1.320376,-0.190528,-1.3533,0.311932,'2'
-0.339661,-0.562901,0.279401,0.328897,-0.256624,'2'
-0.751209,-0.352005,0.09289,0.586524,-0.229418,'2'
1.199171,0.75626,-0.819636,-1.447377,-0.803327,'1'
-1.815738,-1.671482,-0.434693,0.465806,-0.772675,'1'
-0.055148,-0.351528,-0.533381,-0.865287,-0.559784,'2'
-1.205234,-0.965659,-0.473679,-0.753999,-0.697938,'1'
0.055237,0.596404,-0.843639,-1.340101,-0.737769,'1'
-2.280381,-1.653971,-1.089665,-1.428983,-0.97327,'1'
-0.613084,-0.500957,-0.692869,0.152416,-0.700113,'2'
-0.785617,-1.756827,-0.886987,1.004175,-0.536201,'2'
-0.797348,-1.49195,-0.974184,-0.69036,-0.868438,'1'
1.627185,1.680657,1.292119,0.034321,1.962847,'2'
-1.078874,-1.016578,-1.505502,-0.467941,-1.126991,'2'
1.015098,1.461386,0.793045,-0.120271,0.605241,'1'
-1.509257,-1.143972,-1.212671,-1.201093,-0.936879,'1'
1.119336,0.87543,-0.329786,-1.081969,-0.265538,'1'
1.072211,0.14317,0.482955,-0.814129,0.444706,'1'
0.659764,0.918245,-0.753618,-1.196533,-0.728445,'1'
-0.733183,-1.087263,-0.819905,0.082661,-0.79461,'2'
-1.317712,-1.689969,-1.03811,1.41013,-0.780424,'2'
-0.473771,-1.178533,-1.328717,-1.573221,-1.277665,'2'
-0.325848,0.416465,0.858951,0.562162,0.143934,'2'
-1.628277,-1.146876,-0.7786,-0.289141,-0.812383,'1'
-1.646146,-1.231433,-0.413633,1.732667,-0.898192,'2'
-0.840808,-0.041327,0.446383,0.518737,-0.346705,'2'
1.254222,0.992786,-0.028848,-1.430468,0.579427,'1'
-0.484817,-0.270599,-1.043228,-1.390206,-1.054527,'2'
0.542801,-0.135839,0.460668,-0.307323,0.352792,'1'
-1.449361,-1.560436,-0.829645,0.392106,-0.41401,'1'
1.49794,1.632859,-0.09948,-1.305262,0.117117,'2'
-1.511367,-1.383328,-0.46016,1.243302,-0.897108,'2'
0.718135,0.96157,-0.184052,-0.338733,-0.050447,'1'
-1.275453,-1.565545,-0.355629,1.344678,-0.439967,'2'
-0.782602,-1.645279,-0.759516,-0.441209,-0.692538,'1'
-1.059615,-1.491415,-0.948945,-0.630042,-0.737668,'1'
-0.100963,0.677769,2.005209,0.556899,1.165091,'2'
0.358671,-0.581173,0.057303,0.950587,0.271637,'2'
1.096285,0.715734,1.425749,0.529296,1.765097,'1'
2.073687,1.584532,-0.2065,-1.127026,0.306857,'2'
-0.763808,-0.195231,-0.598401,-1.002555,-0.474328,'2'
-1.144339,-0.568275,-0.732388,-0.708821,-0.878365,'2'
0.167113,0.423071,1.945623,1.572201,1.282822,'2'
-0.818579,-1.193253,-0.201951,1.670157,-0.176109,'2'
-0.581767,-1.450917,-1.535631,-1.437252,-1.191113,'1'
-0.993097,-0.232106,0.226601,-0.107626,-0.478083,'2'
-0.080023,-0.013365,0.1397,1.192644,-0.167456,'2'
-1.042645,-1.562016,-0.939128,1.569454,-0.667188,'2'
0.767888,1.343981,0.567558,0.083607,0.664818,'1'
0.259361,0.38864,-0.585427,-0.499615,-0.729186,'1'
1.340398,0.814949,-0.214221,-0.997342,0.059816,'1'
0.083589,0.508362,1.164078,1.178887,0.73806,'1'
0.281363,0.430634,0.194294,-0.845435,0.274502,'1'
-0.050412,0.087652,0.030405,-1.099006,-0.281552,'1'
-0.569647,-1.163728,-0.194017,1.150318,-0.382786,'2'
1.227444,0.694545,-0.204203,-0.295759,0.046049,'1'
-1.6863,-1.766465,-0.894113,-0.89308,-0.816922,'1'
0.138954,0.373844,0.312957,-0.140291,0.072845,'1'
0.642213,0.236235,0.652321,1.487865,0.523609,'1'
-1.234092,-0.410148,-0.78705,-1.094525,-0.690287,'2'
-0.037183,0.764357,-1.064873,-1.28138,-1.117743,'1'
-0.005871,0.078084,-0.890044,-1.597541,-0.84157,'1'
0.218742,1.431371,2.026637,1.367465,1.528475,'1'
1.068792,1.230704,1.049973,0.896772,1.606442,'2'
0.295526,0.649304,0.371885,-0.000788,0.379083,'1'
1.34943,0.911499,2.214601,1.609882,2.673892,'2'
0.164341,-0.435412,0.151857,1.529582,-0.077568,'2'
0.010024,0.935363,-0.39707,-1.135014,-0.828141,'1'
1.178608,1.415382,1.52409,0.055162,1.925777,'2'
0.120952,0.423467,0.458719,-0.086904,0.175875,'1'
0.491213,0.759591,-1.287673,-1.665476,-0.946381,'1'
-0.457803,-0.247322,-1.159938,-1.073894,-0.877352,'2'
-1.969474,-1.313842,-0.994417,1.348083,-0.720257,'2'
1.088333,1.263544,0.251595,-0.44659,0.053634,'1'
0.652213,0.207247,-1.377255,-1.510417,-1.388605,'1'
-0.278901,-0.363067,-0.066566,0.124039,-0.024724,'2'
0.702284,1.122987,1.779622,0.963447,1.768124,'1'
-0.897769,-1.774301,-0.549104,-0.548638,-0.765332,'1'
0.847929,1.434723,1.769113,0.777845,1.590607,'1'
0.695497,0.635894,0.658229,0.159219,0.74649,'1'
0.41642,0.342771,0.953533,0.476024,0.836437,'1'
-0.008374,0.292495,1.573302,1.311111,0.830013,'2'
0.638815,0.418492,0.936102,1.139312,0.579335,'1'
